,0
0,441.5418164576404
1,4336.681994528277
2,3682.711604144424
3,-10720.273688025307
4,7980.992374266032
5,1522.0579693419859
6,-5415.5595943666995
7,8733.623683644459
8,-1825.1303044706583
9,-8074.23980565113
10,-1908.3552195506636
11,-641.9195255669765
12,15153.890886016656
13,18166.92961403029
14,9298.876591343665
15,-8327.767704581143
16,-10032.463395438856
17,10672.173840489239
18,-4435.141071677674
19,-1556.8531105981674
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-889.7122750990093
35,2301.075780059211
36,5398.915543151554
37,633.7847015310545
38,4177.563377941027
39,-6315.015344637213
40,-1080.200753877638
41,0.0
42,360.3256152088288
43,-1112.2100471686572
44,-899.7470734473318
45,1060.5112222686876
46,4782.199484595796
47,-843.9653827853035
48,0.0
49,0.0
50,0.0
51,684.0221714731306
52,-169.8116124283988
53,1892.4901143449824
54,116.52948593022302
55,-3522.34532000334
56,-2212.1119300066493
57,-6658.7459607596975
58,265.9104358830955
59,-1104.3300551434513
60,0.0
61,0.0
