,0
0,1093777.5069801898
1,1090314.818455111
2,1086364.755666737
3,1098900.3254354785
4,1102063.7047786084
5,1106187.2467623132
6,1106731.978670592
7,1117769.0450798692
8,1117954.3950350625
9,1117956.1601323923
10,1117530.940013174
11,1119610.431882923
12,1113691.109642916
13,1116770.1630528886
14,1109841.1223059143
15,1105613.8110426548
16,1124464.3464226413
17,1129907.6721933002
18,1126996.4578790676
19,1130029.376902476
20,1122630.4651980137
21,1132730.2438655745
22,1133115.7588075956
23,1148052.1214361195
24,1150252.992421562
25,1150363.2074914838
26,1144079.389469726
27,1148386.6626546646
28,1148337.3629779015
29,1154804.7122180797
30,1150047.9880461649
31,1150762.4025921961
32,1152369.96330063
33,1150524.968916359
34,1145868.842100281
35,1147325.8242781705
36,1144503.3344692406
37,1143506.2758793898
38,1139495.0511173075
39,1146798.6211039093
40,1144785.6865019784
41,1144320.6320330887
42,1143735.6072167978
43,1150748.8118433543
44,1154057.0073070626
45,1155948.5756946134
46,1142596.866844232
47,1120536.5550678135
48,1136519.3726976896
49,1134094.8220155486
50,1142640.7812793748
51,1162116.042706587
52,1154201.857546698
53,1152851.0390678896
54,1151967.2353778654
55,1159180.3502074967
56,1167880.0428934922
57,1154908.2049936699
58,1146499.4212533608
59,1153603.9216588847
60,1162129.996299173
61,1147617.7062895407
62,1158527.2273342023
