,0
0,-7386.295986963669
1,4274.444264002377
2,756.0067144739442
3,-151.90574866742827
4,3858.1463912194595
5,1270.4706164060626
6,5295.031210055109
7,-49.025435430929065
8,-998.4585352120921
9,2411.2770681888796
10,459.03453051042743
11,-2254.39062610385
12,1611.0315578232985
13,7331.32131263311
14,-835.9986818905454
15,-3329.597236267058
16,-1358.2771922331303
17,74.78455125773326
18,281.4584103131201
19,40.022717219777405
20,395.2763280782383
21,141.13269190792926
22,-321.36316411360167
23,-660.1722607719712
24,-760.9034356917255
25,-2734.9453737356234
26,46.98084334493615
27,1745.8030241173692
28,-3.4407669161446393
29,164.61788333952427
30,-4771.922914993018
31,-1243.3727474997286
32,451.6830525735859
33,4699.264332550112
34,-1520.7797626031097
35,-204.81777045992203
36,1782.4999118689448
37,-835.4429335552268
38,2828.140282567125
39,960.2410917854868
40,1960.3381596540567
41,1060.6078452926595
42,-6254.871510368772
43,-30.723308661021292
44,-1057.9412720391992
45,-2761.9674252420664
46,10099.964071404422
47,1813.2929426860064
48,-221.9904240211472
49,-895.6424573636614
50,2180.182964265812
51,2065.1437923465855
52,-570.3284453211818
53,586.9859106915537
54,-5870.274778624298
55,-4066.810944783967
56,-1833.6046024735551
57,3473.4410806216765
58,1481.8808541183826
59,1435.7057452092413
60,314.94886182411574
61,6328.379585145041
