,0
0,-31882.44912112248
1,1077.6265592293348
2,21955.36251626769
3,-13323.056883187499
4,12752.849940470885
5,-3267.55185373337
6,20280.15966758877
7,21190.062140256632
8,-13236.473254167708
9,-9323.252112304559
10,-1598.9684997147415
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,587.6070703801233
29,-133.97490292531438
30,-338.919990331633
31,2122.748344843043
32,-1389.5544355907477
33,305.22908025607467
34,-2302.3620421760716
35,-895.5274615106173
36,-10809.692137929145
37,8501.63155860966
38,-10363.326940609142
39,7304.572630073875
40,7238.958290510578
41,-2908.72420743783
42,17735.25225109933
43,9124.59237271105
44,5167.703743330203
45,-3355.5084220347926
46,-1646.9370187162422
47,-4697.891093532322
48,951.1120741819032
49,-1889.0280165832955
50,-9999.149251541821
51,-8354.572085985215
52,-7578.610332080629
53,-10877.559295940213
54,13225.502997118281
55,-23533.3271669799
56,434.3465861787554
57,-15719.679570965935
58,10090.432328807656
59,-381.45801562443376
60,-1548.3005480426364
61,0.0
