,0
0,1528253.5517546528
1,1528695.0935711104
2,1533031.7755656387
3,1536714.487169783
4,1525994.2134817578
5,1533975.2058560238
6,1535497.2638253658
7,1530081.704230999
8,1538815.3279146436
9,1536990.197610173
10,1528915.9578045218
11,1527007.602584971
12,1526365.6830594041
13,1541519.5739454208
14,1559686.503559451
15,1568985.3801507948
16,1560657.6124462136
17,1550625.1490507748
18,1561297.322891264
19,1556862.1818195863
20,1555305.3287089881
21,1555305.3287089881
22,1555305.3287089881
23,1555305.3287089881
24,1555305.3287089881
25,1555305.3287089881
26,1555305.3287089881
27,1555305.3287089881
28,1555305.3287089881
29,1555305.3287089881
30,1555305.3287089881
31,1555305.3287089881
32,1555305.3287089881
33,1555305.3287089881
34,1555305.3287089881
35,1554415.6164338891
36,1556716.6922139484
37,1562115.6077571
38,1562749.392458631
39,1566926.955836572
40,1560611.9404919348
41,1559531.7397380571
42,1559531.7397380571
43,1559892.065353266
44,1558779.8553060973
45,1557880.10823265
46,1558940.6194549187
47,1563722.8189395145
48,1562878.8535567292
49,1562878.8535567292
50,1562878.8535567292
51,1562878.8535567292
52,1563562.8757282023
53,1563393.064115774
54,1565285.5542301189
55,1565402.083716049
56,1561879.7383960458
57,1559667.626466039
58,1553008.8805052794
59,1553274.7909411625
60,1552170.460886019
61,1552170.460886019
62,1552170.460886019
