,0
0,1303763.7627553546
1,1306349.3975354002
2,1314895.692976866
3,1314047.881857246
4,1314329.4880549565
5,1319792.6436454214
6,1318272.5190657421
7,1323680.2502971601
8,1322744.1034953594
9,1318964.4519259387
10,1325610.3273016673
11,1324253.2442431883
12,1325429.9278220576
13,1324729.291866729
14,1332871.5789005721
15,1362994.5085171624
16,1374060.1045558592
17,1372699.7271364795
18,1372285.8107316098
19,1373190.5536125917
20,1372918.1044277963
21,1372568.655077358
22,1375870.595538409
23,1377140.3812164655
24,1375239.7780440564
25,1375126.566691604
26,1367873.8581434037
27,1368350.9938337915
28,1374527.4394931993
29,1373713.4846901568
30,1374348.874490227
31,1358914.3754617528
32,1353695.6551414325
33,1355309.1497042482
34,1368009.7512822119
35,1360745.0693067203
36,1360545.7865571498
37,1360178.1761614783
38,1360207.3830460203
39,1362334.813810315
40,1363787.5417237482
41,1370489.0519466829
42,1372223.872608085
43,1352614.1520502185
44,1355094.649685213
45,1354494.565351093
46,1352745.2447228518
47,1375363.3885442563
48,1382750.297280816
49,1383671.4394287372
50,1387776.1629186124
51,1393610.842869827
52,1397193.3875853072
53,1399254.3372657944
54,1394103.3715642963
55,1388587.3570993496
56,1386762.8295941784
57,1383915.666332158
58,1385329.1827312498
59,1382630.8636889288
60,1381254.7165395545
61,1381974.8485074746
62,1392858.9162870513
