,0
0,197.0709540483076
1,1012.733256937936
2,572.5305380632635
3,973.3086528128479
4,-473.23485344229266
5,-1952.5840621190146
6,4318.0525215556845
7,2242.23959568399
8,2629.9332043051254
9,6799.640794115374
10,-7949.020003319718
11,4090.4042384822387
12,-1766.1008881395683
13,8154.905754883308
14,-13804.700886233244
15,800.6335432971828
16,18279.791539745405
17,-1012.7463744943962
18,-1891.562527189497
19,4671.335222718772
20,3593.9422125956044
21,490.9293831791729
22,-11502.575260626152
23,-4557.603997862898
24,-4412.886265449692
25,18842.177367247175
26,3768.4358327880036
27,-9343.00587590388
28,20763.90057068714
29,-692.2949296885636
30,7577.489031560952
31,-6468.834729131777
32,6924.058219327824
33,3825.932097427547
34,-7522.546746991109
35,-14555.332350075943
36,-18163.964293952566
37,10242.963314026594
38,-12290.561127164401
39,1414.2085093678907
40,-11341.54720577714
41,-17059.570673452225
42,-2310.9569052890874
43,33005.13182098628
44,2352.003944320604
45,14213.705832948443
46,3312.3527260038536
47,2110.0929527203552
48,11190.365105141187
49,1385.291019687662
50,-13008.806228839094
51,18780.958631410962
52,-30588.882142900256
53,1421.5279738227837
54,794.6374426572584
55,-4966.612018220127
56,5661.808984482894
57,19994.933370948303
58,18010.014353131875
59,-2217.791315953713
60,-1610.6942192511633
61,0.0
