,0
0,409.0785103638191
1,2678.8641570613254
2,2719.232334489003
3,-6233.830309244804
4,6223.431371255778
5,3573.6077012768947
6,2103.868236605311
7,3300.060640619835
8,4094.1495299681555
9,-14200.971479239175
10,1566.8453511516564
11,2617.5795240767766
12,18605.361748815747
13,12787.187172838254
14,8064.079112187028
15,1380.8941906520631
16,-6446.78837415739
17,-2210.163440137636
18,7593.201494366396
19,-1712.2854822305962
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-393.7510940285865
35,1558.7148905911017
36,3919.940836237045
37,374.4578201866243
38,2737.583349768771
39,-3371.933695798507
40,-778.7467701656278
41,0.0
42,-276.66373130586
43,-854.2821894322988
44,-2044.1978269880638
45,-3375.948950428283
46,4698.150291413767
47,-665.7417548082303
48,0.0
49,0.0
50,0.0
51,171.36820912966505
52,-121.2991845048964
53,1190.8909011275973
54,-27.564721449045464
55,-2127.9821053054184
56,-2446.127569696866
57,-4511.308684788179
58,492.31569983717054
59,-845.900155179901
60,0.0
61,0.0
