,0
0,1086658.1043608089
1,1089155.7851078527
2,1082530.5928740026
3,1087963.2647324593
4,1085357.1458223797
5,1096280.6540841993
6,1104580.059573116
7,1104732.5979877664
8,1104212.121173545
9,1111999.331458183
10,1118359.7284282017
11,1115704.5082709726
12,1100788.6120589664
13,1103123.6694287155
14,1103154.1793295185
15,1108013.0909036014
16,1118903.185164551
17,1108293.0446476035
18,1101914.6244667517
19,1111212.4468370487
20,1102163.925102782
21,1096876.247447755
22,1097999.2007241372
23,1103522.522100127
24,1099904.116072972
25,1111481.9984432622
26,1097430.8041680758
27,1102720.3745534257
28,1091294.6167334619
29,1099826.09126605
30,1087422.3773416425
31,1081118.6627235408
32,1079072.521003739
33,1077340.0392647192
34,1076218.1735384031
35,1088207.553425084
36,1093411.282396555
37,1093508.5839678315
38,1094792.6511539852
39,1088851.0383209554
40,1088847.1041454207
41,1086229.6243970597
42,1086480.2869659273
43,1091824.5003428925
44,1099456.7931252744
45,1100679.7584386664
46,1102250.6018035195
47,1099193.2944104306
48,1099689.9754835097
49,1096527.906748395
50,1091864.463462123
51,1096213.3905604545
52,1096084.6468561324
53,1105015.4933771444
54,1106794.6609537152
55,1099235.448598536
56,1111873.3394957702
57,1087081.482388024
58,1070263.1105990286
59,1084397.902865432
60,1100482.54554789
61,1113730.64348786
62,1113588.7046914988
