,0
0,536.2800533387344
1,4437.095065106172
2,2155.8663866939023
3,-4130.119375202805
4,4840.1139506641775
5,3637.7966960216872
6,-2527.78134972509
7,-952.6530575554352
8,2586.566651401343
9,104.89888155460358
10,-2170.0617632232606
11,-911.3943405020982
12,8341.55421584309
13,8883.55204958655
14,2566.073725505499
15,-7555.97899243189
16,-6862.609499516198
17,6115.382893907605
18,4881.9779147394
19,-1273.037098476896
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-793.9173110513948
35,972.7679848119151
36,3820.424311761046
37,121.54514389275573
38,1124.0345097922254
39,-2629.7923414348625
40,-547.2384685976431
41,0.0
42,61.223442919319496
43,-388.10516963060945
44,-1060.505603907397
45,-1466.7363213475328
46,2335.4537360901013
47,-322.7859135263134
48,0.0
49,0.0
50,0.0
51,600.0730813702103
52,-152.61839784914628
53,1295.2516910613049
54,-72.88751737680286
55,-354.15528194303624
56,-1363.9798616715707
57,-1597.2186494492926
58,1825.2587823262438
59,-390.02762331883423
60,0.0
61,0.0
