,0
0,7019.873311192961
1,-12778.02741556638
2,1681.977955889888
3,-675.5789761445485
4,11986.384174142731
5,10306.821945173433
6,-1389.654534048168
7,-4151.417355014011
8,1567.7457585735247
9,2540.4730091847014
10,-6780.743238097057
11,-6262.614619660191
12,4128.710248389281
13,-1088.6335259343032
14,-1898.9304090768564
15,-13532.365628123749
16,-14998.33058505226
17,-5082.4289087550715
18,5254.346502670087
19,-1231.8141950194258
20,-5268.635413624812
21,-1705.1007233606651
22,3159.2370067134034
23,-1518.4044387121685
24,10812.106859448832
25,-13989.94744905131
26,-5780.196958206361
27,-8786.484474665485
28,17266.06267959997
29,-9097.326872016536
30,-1983.3302683909424
31,-5060.689348895336
32,6345.576696781674
33,6805.774786550086
34,13233.986723419046
35,8981.560867625754
36,-149.57462121010758
37,1106.5044367450755
38,-7444.530689393636
39,-4911.076676198514
40,-1456.0745957195759
41,3577.9178829512093
42,5630.415100631071
43,2593.54309282545
44,333.1065360473003
45,146.36930078850128
46,-6617.018782029627
47,-11350.357113328995
48,-222.57175951777026
49,-1162.800381700974
50,7124.832721236395
51,-8833.02746807388
52,4623.423892059596
53,2989.6592223618645
54,-2404.1754384792875
55,9284.779177027056
56,-31517.53707055212
57,-14750.16342265741
58,12281.971166610601
59,10110.508162036189
60,14844.82102159597
61,2346.3666344240773
