,0
0,1048429.4938049519
1,1049862.0601087557
2,1041754.6671415726
3,1044842.6736117316
4,1043991.9840913144
5,1054298.0694809773
6,1066310.462852547
7,1067148.7178363572
8,1068172.8440165336
9,1074083.4484808682
10,1071878.6037795092
11,1065896.2849922534
12,1065406.8492441284
13,1061668.7609738747
14,1059137.4384836105
15,1059956.8426627272
16,1069082.9265206063
17,1056759.2124582357
18,1052815.5032946577
19,1056258.4958702913
20,1046806.918128927
21,1039258.6235077091
22,1039695.0819570274
23,1044876.383815753
24,1040404.9621303843
25,1055200.8538913343
26,1046502.9420138133
27,1048088.8259063299
28,1034771.1370563174
29,1044086.9968915913
30,1033685.404818592
31,1030552.349629494
32,1020600.9304894306
33,1022229.1227051446
34,1024015.2551486394
35,1035576.8468175035
36,1046649.0198364742
37,1043282.6804116265
38,1044398.6830188653
39,1039099.4634783946
40,1039700.0797553268
41,1041466.5602311997
42,1042246.442453312
43,1055999.1236914522
44,1058130.4138876465
45,1063751.0020650218
46,1059071.6666447183
47,1049544.2452330422
48,1040002.024651675
49,1039563.188510782
50,1038801.3145909439
51,1044328.8766241809
52,1041521.4019851084
53,1053665.7522667584
54,1053174.1452490173
55,1052340.4271938587
56,1068856.0693051175
57,1026291.7973215355
58,1009303.3354352224
59,1022248.3283131173
60,1039884.7591315007
61,1059446.2020870366
62,1061183.5290312208
