,0
0,-43059.11812433135
1,539.0877338240389
2,36044.3408958076
3,-16286.103241640376
4,24782.389861336444
5,-8937.402724036947
6,15958.042229798855
7,16106.020825831452
8,5385.753135978011
9,-10711.112734292634
10,-1656.8437754621264
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,331.1286495325621
29,-89.39808260439895
30,-384.4181677030865
31,2075.617294133175
32,-1031.4984273090959
33,-42.47232253616676
34,-1593.08263057773
35,50.52162559283897
36,-5357.17815555376
37,3618.526902169455
38,-4720.362089987146
39,4668.753564669751
40,5765.690329435747
41,811.869869612623
42,8496.082652232843
43,1690.7985146192368
44,1876.5192782427184
45,2047.3125448497012
46,727.2983592322562
47,-3973.4800860469695
48,3186.2910403539427
49,-1917.8786935107782
50,-6754.863050110638
51,-10892.176211955957
52,2169.060800465755
53,-7753.285647791112
54,4653.9231271536555
55,-17860.593935393263
56,2858.205072236713
57,-9099.043767908355
58,1952.321734054247
59,-489.12038799305446
60,-1641.7365012110677
61,0.0
