,0
0,1067963.680803928
1,1061410.3880822982
2,1062840.1365155326
3,1079431.5870321894
4,1084584.6980677699
5,1093175.355405048
6,1093161.2823472228
7,1106428.2580304716
8,1106124.673759163
9,1109916.4146223434
10,1109929.6740886902
11,1114434.006369869
12,1106767.1013411176
13,1108196.8539813156
14,1100116.7625966205
15,1099116.8381611314
16,1117920.2222968193
17,1121273.697564439
18,1119785.7129200643
19,1121569.6102541983
20,1112833.657461914
21,1121360.2369415238
22,1122142.5594827686
23,1135168.7190565246
24,1140474.9548819882
25,1140325.762329632
26,1135934.8781570292
27,1142496.2301385603
28,1142689.1335919774
29,1151904.3656700503
30,1148028.2964305659
31,1147916.2231665172
32,1148119.838932948
33,1149758.0501258874
34,1145515.8388405875
35,1149632.3766308322
36,1144688.0354180015
37,1140264.7574321362
38,1134614.0491050733
39,1139557.3127000877
40,1134152.797361765
41,1132768.078321322
42,1134834.2652878254
43,1142108.2795173838
44,1144098.670029974
45,1150275.5663614036
46,1141592.6718678146
47,1115462.8524593501
48,1132663.9391414546
49,1126948.1942803853
50,1136094.7622406245
51,1155470.2813169865
52,1149489.3317777219
53,1145431.934317516
54,1144346.866059784
55,1151414.02455694
56,1159963.5038768628
57,1146869.4951209542
58,1140752.1288051151
59,1148466.8713201354
60,1154454.0867791027
61,1141742.637998353
62,1152975.3811661908
