,0
0,1500594.8266052566
1,1500774.6792180575
2,1500732.7234137862
3,1500732.7234137862
4,1500732.7234137862
5,1500732.7234137862
6,1500732.7234137862
7,1500732.7234137862
8,1500732.7234137862
9,1500732.7234137862
10,1500732.7234137862
11,1500732.7234137862
12,1500732.7234137862
13,1500732.7234137862
14,1500732.7234137862
15,1500732.7234137862
16,1500732.7234137862
17,1500732.7234137862
18,1500732.7234137862
19,1500732.7234137862
20,1500732.7234137862
21,1500732.7234137862
22,1500732.7234137862
23,1500732.7234137862
24,1500732.7234137862
25,1500732.7234137862
26,1500732.7234137862
27,1500732.7234137862
28,1500732.7234137862
29,1500732.7234137862
30,1500732.7234137862
31,1500732.7234137862
32,1500732.7234137862
33,1500732.7234137862
34,1500732.7234137862
35,1500732.7234137862
36,1500732.7234137862
37,1500487.9635098851
38,1500831.838682223
39,1500725.7468717888
40,1500725.7468717888
41,1500725.7468717888
42,1502698.049654408
43,1502604.8598821196
44,1502604.8598821196
45,1502604.8598821196
46,1502604.8598821196
47,1502604.8598821196
48,1502604.8598821196
49,1502604.8598821196
50,1502604.8598821196
51,1502604.8598821196
52,1502604.8598821196
53,1502604.8598821196
54,1502604.8598821196
55,1502604.8598821196
56,1502604.8598821196
57,1502604.8598821196
58,1502604.8598821196
59,1502604.8598821196
60,1502604.8598821196
61,1502604.8598821196
62,1502604.8598821196
