,0
0,-12303.732979188208
1,5573.640392194968
2,1151.443900856655
3,100.55968337832019
4,8669.681276019895
5,3518.9935790097807
6,8831.095314798178
7,202.82549722050317
8,-654.3371755569242
9,8172.433304884937
10,-1731.5084791933186
11,-3646.44985042396
12,393.69197178212926
13,7422.55769060133
14,-2660.9793535273056
15,-1574.5612524454482
16,-1439.2280260291882
17,-91.53843679116108
18,1028.511409529252
19,1204.3329425537959
20,-310.39161086571403
21,1632.5149446546566
22,563.0505760288797
23,-1194.0994514115155
24,1326.1413512136787
25,-9508.72412027372
26,1983.6258579755668
27,8058.719922265038
28,1054.5089400575962
29,1332.3212568960153
30,-17511.377270176774
31,-6191.365101783769
32,1452.5149669742677
33,13562.569294321816
34,-7636.55037086783
35,-1366.1499646515585
36,3079.687896641204
37,1370.719533711439
38,1592.3231617596466
39,5392.256653356133
40,9602.841180727584
41,1281.3512862047646
42,-14636.687638879754
43,2849.966478904942
44,2463.9225675081834
45,-4889.377980057383
46,24493.096191511722
47,9122.896919683553
48,3248.197749109706
49,3036.1479883543216
50,8269.87073429022
51,3762.6318109179847
52,3947.764273452107
53,-10314.119782634778
54,-7230.537041338859
55,-6.489300441462547
56,-151.0543488303665
57,374.4688723976724
58,-5301.567473457893
59,861.0385769982822
60,2272.1013084710576
61,7944.781284313183
